slug,name,family,macroarea,glottocode,iso639_3,austlang,lat,lon,coord_provenance,coord_approximate,tier,endangerment,grammar_profiled,grammar_feature_count,lexicon_state,word_count,deep_time_divergence_bp,classification_chain
a101,Naaguja,unclassified,Australia,,,A101,-28.135541101863,114.76447121893,austlang,true,listed,unknown,false,,pointer_only,,,
a108,Nankilakuthu,unclassified,Australia,,,A108,,,none,,listed,unknown,false,,pointer_only,,,
a109,Martuyitha,unclassified,Australia,,,A109,,,none,,listed,unknown,false,,pointer_only,,,
a111,Windaga,unclassified,Australia,,,A111,,,none,,listed,unknown,false,,pointer_only,,,
a112,Ngoonooru,unclassified,Australia,,,A112,,,none,,listed,unknown,false,,pointer_only,,,
a113,Byro Wajarri,unclassified,Australia,,,A113,,,none,,listed,unknown,false,,pointer_only,,,
a114,Mileura Wajarri,unclassified,Australia,,,A114,,,none,,listed,unknown,false,,pointer_only,,,
a115,Nharnu,unclassified,Australia,,,A115,,,none,,listed,unknown,false,,pointer_only,,,
a116,Nyiyaparli Padupadu,unclassified,Australia,,,A116,,,none,,listed,unknown,false,,pointer_only,,,
a117,Banyjima Padupadu,unclassified,Australia,,,A117,,,none,,listed,unknown,false,,pointer_only,,,
a118,Ngarrka,unclassified,Australia,,,A118,,,none,,listed,unknown,false,,pointer_only,,,
a119,Kurdun,unclassified,Australia,,,A119,,,none,,listed,unknown,false,,pointer_only,,,
a120,Yirrakalan,unclassified,Australia,,,A120,,,none,,listed,unknown,false,,pointer_only,,,
a122,Kakutu / Kakurtu,unclassified,Australia,,,A122,,,none,,listed,unknown,false,,pointer_only,,,
a123,Ngulatu / Ngulartu,unclassified,Australia,,,A123,,,none,,listed,unknown,false,,pointer_only,,,
a16,Kuwarra,unclassified,Australia,,,A16,-28.182031703639,120.34536446621,austlang,true,listed,unknown,false,,pointer_only,,,
a20,Wilyara,unclassified,Australia,,,A20,-26.799611608385,120.41568813065,austlang,true,listed,unknown,false,,pointer_only,,,
a21,Gula,unclassified,Australia,,,A21,-27.99046024825,122.70200834255,austlang,true,listed,unknown,false,,pointer_only,,,
a22,Marawa,unclassified,Australia,,,A22,-28.771514280889,125.34638789354,austlang,true,listed,unknown,false,,pointer_only,,,
a27,Mudalga,unclassified,Australia,,,A27,-27.752210323925,123.65487413983,austlang,true,listed,unknown,false,,pointer_only,,,
a28,Bunggura,unclassified,Australia,,,A28,-27.28614140549,130.46337106064,austlang,true,listed,unknown,false,,pointer_only,,,
a44,Djungurdja,unclassified,Australia,,,A44,,,none,,listed,unknown,false,,pointer_only,,,
a5,Nungara,unclassified,Australia,,,A5,-30.288736633741,120.59501258947,austlang,true,listed,unknown,false,,pointer_only,,,
a70,Wadjiba,unclassified,Australia,,,A70,,,none,,listed,unknown,false,,pointer_only,,,
a71,Nhugarn,unclassified,Australia,,,A71,-25.804998816598,115.47622416926,austlang,true,listed,unknown,false,,pointer_only,,,
a74,Frazer Range,unclassified,Australia,,,A74,-32.175364004514,123.47446545531,austlang,true,listed,unknown,false,,pointer_only,,,
a75,Bundjuwanga,unclassified,Australia,,,A75,-21.087596240294,119.39719913486,austlang,true,listed,unknown,false,,pointer_only,,,
a78,Ju'una,unclassified,Australia,,,A78,-22.000762956078,119.45541305778,austlang,true,listed,unknown,false,,pointer_only,,,
a82,Wirdjaragandja,unclassified,Australia,,,A82,-26.304879382631,131.91107607403,austlang,true,listed,unknown,false,,pointer_only,,,
a84,Tarpuntjari,unclassified,Australia,,,A84,,,none,,listed,unknown,false,,pointer_only,,,
a85,Kurajarra,unclassified,Australia,,,A85,-22.909591398018,122.3629167104,austlang,true,listed,unknown,false,,pointer_only,,,
a90,Nyanyany,unclassified,Australia,,,A90,,,none,,listed,unknown,false,,pointer_only,,,
a91,Nyardi,unclassified,Australia,,,A91,-18.622991623929,125.27550390484,austlang,true,listed,unknown,false,,pointer_only,,,
a95,Natingero,unclassified,Australia,,,A95,-29.373824151559,118.3669992509,austlang,true,listed,unknown,false,,pointer_only,,,
a97,Cheangwa language,unclassified,Australia,,,A97,-27.49908684106,116.4015534839,austlang,true,listed,unknown,false,,pointer_only,,,
adja1238,Adjabdurah,Pama-Nyungan,Australia,adja1238,,,-34.69,137.535,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Arandic-Thura-Yura > Thura-Yura > Core Thura Yura > Southern Thura-Yura > Narungga
adny1235,Adnyamathanha,Pama-Nyungan,Australia,adny1235,adt,L10;L55,-30.1451,138.671,glottolog,false,comprehensive,shifting,true,168,live,24,1460.7,Pama-Nyungan > Arandic-Thura-Yura > Thura-Yura > Core Thura Yura > Northern Thura-Yura
aghu1254,Aghu Tharnggalu,Pama-Nyungan,Australia,aghu1254,ggr,Y198;Y65;Y94,-13.735,142.426,glottolog,false,documented,extinct,true,81,pointer_only,,1821.5,Pama-Nyungan > Paman > Alaya-Athima > Thaypanic
akar1244,Akarre,Pama-Nyungan,Australia,akar1244,,C28,-23.3583,135.046,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte > Central-Eastern Arrernte > Eastern Arrernte
aker1238,Akerre,Pama-Nyungan,Australia,aker1238,,,-24.05052,133.24621,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte > Western Arrarnta
alaw1244,Alawa,Mangarrayi-Maran,Australia,alaw1244,alh,N92;N99,-15.5458,134.282,glottolog,false,comprehensive,nearly extinct,true,56,open_resource,20,,Mangarrayi-Maran > Maran
alng1239,Alngith,Pama-Nyungan,Australia,alng1239,aid,Y24;Y28;Y32;Y39;Y40,-12.5324,141.938,glottolog,false,documented,extinct,false,,pointer_only,,613.6,Pama-Nyungan > Paman > Northern Pama > Linngithigh-Alngith
alya1239,Alyawarr,Pama-Nyungan,Australia,alya1239,aly,C14;C29,-21.0427,136.835,glottolog,false,comprehensive,threatened,true,142,open_resource,4,748.5,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte
amar1271,Amurdak,Iwaidjan Proper,Australia,amar1271,amg,N47,-11.9876,132.878,glottolog,false,documented,nearly extinct,false,,open_resource,3,,Iwaidjan Proper
amii1238,Ami,Western Daly,Australia,amii1238,amy,N15,-13.5573,130.04,glottolog,false,documented,nearly extinct,true,212,pointer_only,,,Western Daly > Maranunggu-Ame-Manda > Ame-Manda
anda1282,Andadjin,Worrorran,Australia,anda1282,ajn,K64,-16.531222,127.693718,glottolog,false,documented,extinct,false,,pointer_only,,,Worrorran > Ngarinyin
ande1247,Andegerebinha,Pama-Nyungan,Australia,ande1247,adg,C12,-22.51278,137.3515,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte > Central-Eastern Arrernte
angg1238,Angkamuthi,Pama-Nyungan,Australia,angg1238,avm,Y7,-11.443,142.242,glottolog,false,documented,extinct,false,,pointer_only,,661.7,Pama-Nyungan > Paman > Northern Pama > Gudang-Northeast Paman > Northeast Paman > Uradhic > Yadhaykenu-Angkamuthi
angu1242,Anguthimri,Pama-Nyungan,Australia,angu1242,awg,Y20,-12.395,141.755,glottolog,false,comprehensive,extinct,true,32,live,495,499.2,Pama-Nyungan > Paman > Northern Pama > Albatross Bay > Anguthimri-Yangathimri-Yuputhimri > Anguthimri-Yangathimri
anin1240,Anindilyakwa,Gunwinyguan,Australia,anin1240,aoi,N151,-13.99904,136.6415,glottolog,false,comprehensive,shifting,true,153,live,591,,Gunwinyguan > Eastern Gunwinyguan > Wubuy-Anindilyakwa
anma1239,Anmatyerre,Pama-Nyungan,Australia,anma1239,amx,C8.1,-22.2853,133.286,glottolog,false,documented,shifting,false,,open_resource,2,684.6,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte
anta1253,Antakarinya,Pama-Nyungan,Australia,anta1253,ant,C5,-27.1152,134.838,glottolog,false,documented,nearly extinct,false,,live,30,,Pama-Nyungan > Desert Nyungic > Wati > Unclassified Wati
arab1267,Arabana,Pama-Nyungan,Australia,arab1267,ard,L13,-28.705,135.449,glottolog,false,documented,extinct,true,122,pointer_only,,31,Pama-Nyungan > Karnic > Palku > Arabana-Wangganguru
areb1238,Areba,Pama-Nyungan,Australia,areb1238,aea,Y107,-16.63548,142.63107,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Norman Pama > Kuthant-Gurdjar > Rib-Gurdjar
arit1239,Arritinngithigh,Pama-Nyungan,Australia,arit1239,rrt,Y229;Y34,-12.96,141.95,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Northern Pama
atam1239,Atampaya,Pama-Nyungan,Australia,atam1239,amz,Y183,-11.0018,142.273,glottolog,false,comprehensive,extinct,true,167,open_resource,1,,Pama-Nyungan > Paman > Northern Pama > Gudang-Northeast Paman > Northeast Paman > Uradhic
athi1234,Athima,Pama-Nyungan,Australia,athi1234,,,-17.2,142.4,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Paman > Alaya-Athima > Southwestern Alaya-Athima
awab1243,Awabakal,Pama-Nyungan,Australia,awab1243,awk,D63;E1;S62;S66;S99,-33.12847,151.43555,glottolog,false,comprehensive,extinct,true,80,live,45,936.2,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Hunter-Hastings
awab1244,Awabagal,Pama-Nyungan,Australia,awab1244,,,-33.12847,151.43555,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Hunter-Hastings > Awabakal
awng1245,Awngtim,Pama-Nyungan,Australia,awng1245,gwm,Y185;Y23;Y31,-12.544,141.984,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Northern Pama > Albatross Bay > Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit
ayab1239,Yintyinka-Ayabadhu,Pama-Nyungan,Australia,ayab1239,ayd,Y60,-14.6652,142.893,glottolog,false,documented,extinct,false,,pointer_only,,1059.5,Pama-Nyungan > Paman > Compromise Middle Pama > Northeastern Pama > Umbindhamuic
ayer1246,Ayerrerenge,Pama-Nyungan,Australia,ayer1246,axe,G12;G12.1,-23.699,133.88,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte > Central-Eastern Arrernte > Andegerebinha
badi1246,Badimaya,Pama-Nyungan,Australia,badi1246,bia,A13;A14;A29;A41;A42;A49;A93,-29.0647,117.246,glottolog,false,documented,extinct,true,34,pointer_only,,1438.3,Pama-Nyungan > South-West Pama-Nyungan > Kartu-Nhanda > Kartu
badj1244,Badjirri,Pama-Nyungan,Australia,badj1244,jbi,D31,-28.79,145.47,glottolog,false,documented,extinct,false,,pointer_only,,2425.1,Pama-Nyungan > Karnic > Badjiri-Eastern Karnic
bagu1250,Bagundji,Pama-Nyungan,Australia,bagu1250,,,-32.7021,142.695,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yarli-Baagandji > Paakantyi
balu1254,Balurbi,Pama-Nyungan,Australia,balu1254,,,-12.462,134.82,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Western-Inland Yolngu > Djinang
band1358,Bandjalang,Pama-Nyungan,Australia,band1358,,,-28.937029,153.48612,glottolog,false,documented,unknown,false,,live,77,344.7,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Coastal Bandjalang > Lower Richmond
bang1339,Banggarla,Pama-Nyungan,Australia,bang1339,bjb,L6,-33.3036,136.079,glottolog,false,comprehensive,extinct,true,3,live,138,1460.7,Pama-Nyungan > Arandic-Thura-Yura > Thura-Yura > Core Thura Yura > Northern Thura-Yura
bara1404,Barababaraba,Pama-Nyungan,Australia,bara1404,rbp,D5;D68,-34.13829932,143.6694397,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Western Victoria > Wembawembic
bard1255,Bardi,Nyulnyulan,Australia,bard1255,bcj,K15;K69,-16.6274,122.906,glottolog,false,comprehensive,nearly extinct,true,125,open_resource,4,,Nyulnyulan > Western Nyulnyulan > Bardic
barr1247,Barrow Point,Pama-Nyungan,Australia,barr1247,bpt,Y63.1,-14.1219,144.531,glottolog,false,documented,extinct,false,,pointer_only,,1741.7,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Flinders-Barrow
barr1252,Barranbinya,Pama-Nyungan,Australia,barr1252,,D26,-30.1,145.93,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Muruwaric
bary1234,Baryulgil,Pama-Nyungan,Australia,bary1234,,E71;E80,-29.042737,152.780249,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Inland Bandjalang > Middle Clarence Bandjalang
baty1234,Butchulla,Pama-Nyungan,Australia,baty1234,xby,E30,-25.44486,153.15399,glottolog,false,documented,extinct,false,,pointer_only,,1440.2,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Waka-Kabic > Eastern Waka-Kabic > Kabikabi
baya1257,Bayali,Pama-Nyungan,Australia,baya1257,bjy,E42;E46;E63,-23.72933,150.86616,glottolog,false,documented,extinct,false,,pointer_only,,1507.9,Pama-Nyungan > Rockhampton-Gladstone
bayu1240,Bayungu,Pama-Nyungan,Australia,bayu1240,bxj,W23,-23.3809,114.108,glottolog,false,comprehensive,extinct,true,1,open_resource,1,809.7,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Kanyara
benl1235,Ben-Lomond-Cape-Portland,North-Eastern Tasmanian,Australia,benl1235,xpb,,-41.326418,147.787122,glottolog,false,classified,extinct,false,,none,,,North-Eastern Tasmanian
bibb1234,Bibbulman,Pama-Nyungan,Australia,bibb1234,xbp,W1,-34.90831,117.17375,glottolog,false,documented,extinct,false,,pointer_only,,582.3,Pama-Nyungan > South-West Pama-Nyungan > Nyunga
bidj1245,Pitjara,Pama-Nyungan,Australia,bidj1245,,,-28.136,143.929,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Karnic > Badjiri-Eastern Karnic > Eastern Karnic > Bulloo River
bidy1243,Bidyara,Pama-Nyungan,Australia,bidy1243,bym,D13;E37;L43;L57,-25.192664,147.273359,glottolog,false,documented,extinct,false,,open_resource,1,710.9,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric > Bidyaric
biga1237,Bigambal,Pama-Nyungan,Australia,biga1237,xbe,D34,-28.266,149.515,glottolog,false,documented,extinct,false,,pointer_only,,1515.4,Pama-Nyungan > East Queensland Border Pama Nyungan > Yugambalic > Yugambal-Bigambal
bign1237,Big Nykina,Nyulnyulan,Australia,bign1237,,,-17.9594,124.348,glottolog,false,classified,unknown,false,,none,,,Nyulnyulan > Eastern Nyulnyulan > Nyikinic > Nyigina
bili1250,Bilinarra,Pama-Nyungan,Australia,bili1250,,N36,-16.868771,130.533991,glottolog,false,documented,nearly extinct,true,197,pointer_only,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Ngumpit > Ngarinman
binb1242,Binbinka,Mirndi,Australia,binb1242,,N138,-16.55208,134.78661,glottolog,false,documented,nearly extinct,false,,pointer_only,,,Mirndi > Ngurlun > Wambayan
bind1234,Bindal-Cunningham,Pama-Nyungan,Australia,bind1234,,,-19.503533,147.276395,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Greater Maric > Unclassified Greater Maric > Bindalic
bind1235,Bindal-Gorton,Pama-Nyungan,Australia,bind1235,,,-19.678195,147.269528,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Greater Maric > Unclassified Greater Maric > Bindalic
bind1236,Bindal-Mount Elliot,Pama-Nyungan,Australia,bind1236,,,-19.409007,147.002766,glottolog,false,documented,extinct,false,,none,,1587.9,Pama-Nyungan > Greater Maric > Unclassified Greater Maric > Bindalic
biri1256,Biri,Pama-Nyungan,Australia,biri1256,bzr,D60;E38;E47;E54;E56;E57,-20.1494,146.67,glottolog,false,comprehensive,extinct,true,211,open_resource,2,1042.5,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Eastern Maric
biri1260,Biriin,Pama-Nyungan,Australia,biri1260,,,-29.042737,152.780249,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Inland Bandjalang > Middle Clarence Bandjalang
birr1241,Birrpayi,Pama-Nyungan,Australia,birr1241,xbj,,-32.4806,152.107,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Hunter-Hastings > Worimi
boon1243,Boonwurrung,Pama-Nyungan,Australia,boon1243,,S35,-38.44632,145.83699,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Woiwurrung-Thagungwurrung
brun1235,Bruny Island,South-Eastern Tasmanian,Australia,brun1235,xpz,,-43.373112,147.247925,glottolog,false,classified,extinct,false,,none,,,South-Eastern Tasmanian
bula1255,Bularnu,Pama-Nyungan,Australia,bula1255,,,-21.02656922,138.1566659,glottolog,false,documented,extinct,true,153,none,,1242.7,Pama-Nyungan > Ngarna > Southern Ngarna > Thawa
buna1275,Bunaba,Bunaban,Australia,buna1275,bck,K5,-17.8297,125.631,glottolog,false,comprehensive,nearly extinct,true,23,open_resource,1,,Bunaban
bung1264,Bunganditj,Pama-Nyungan,Australia,bung1264,xbg,S13,-36.5,140.5,glottolog,false,documented,extinct,false,,pointer_only,,1989.5,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Warrnambool-Bunganditj
bura1267,Burarra,Maningrida,Australia,bura1267,bvr,N135;N191;N82;N86,-12.3061,134.365,glottolog,false,documented,shifting,true,147,pointer_only,,,Maningrida > Bureran
burd1238,Burduna,Pama-Nyungan,Australia,burd1238,bxn,W24,-22.9646,114.658,glottolog,false,documented,extinct,false,,open_resource,1,533.3,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Kanyara > Thalanyji-Burduna
c45,Nyiwanawu,unclassified,Australia,,,C45,-16.339209303677,129.68231936841,austlang,true,listed,unknown,false,,pointer_only,,,
came1251,Cameeragal,Pama-Nyungan,Australia,came1251,,,-33.12847,151.43555,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Hunter-Hastings > Awabakal
casi1237,Casino,Pama-Nyungan,Australia,casi1237,,,-29.042737,152.780249,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Inland Bandjalang > Middle Clarence Bandjalang
cent2015,Central-northern Warlpiri,Pama-Nyungan,Australia,cent2015,,,-20.1008,131.05,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Yapa > Warlpiri
circ1241,Circular Head,Western Tasmanian,Australia,circ1241,,T3,-40.76592,144.74362,glottolog,false,documented,unknown,false,,pointer_only,,,Western Tasmanian > Western Coastal Tasmanian > Northwestern Tasmanian
cola1237,Colac,Pama-Nyungan,Australia,cola1237,,S30;S73,-38.471266,143.422444,glottolog,false,documented,extinct,true,2,pointer_only,,1803.1,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin
cond1242,Condamine-Upper Clarence Bandjalang,Pama-Nyungan,Australia,cond1242,gih,E14,-28.289642,152.151281,glottolog,false,documented,extinct,true,26,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Inland Bandjalang
d36,Geynyan,unclassified,Australia,,,D36,-28.183476133671,152.1836091392,austlang,true,listed,unknown,false,,pointer_only,,,
d41,Giabal,unclassified,Australia,,,D41,-27.690382408466,151.75553008535,austlang,true,listed,unknown,false,,pointer_only,,,
d45,Wadjalang / Dharawala,unclassified,Australia,,,D45,-25.63531758302,145.27186654615,austlang,true,listed,unknown,false,,pointer_only,,,
d46,Nguri,unclassified,Australia,,,D46,-25.60232388078,147.80237722303,austlang,true,listed,unknown,false,,pointer_only,,,
d49,Kungakuri,unclassified,Australia,,,D49,-29.105452818179,146.39520769076,austlang,true,listed,unknown,false,,pointer_only,,,
d50,Nuntukuri,unclassified,Australia,,,D50,-29.871731092888,145.95244183475,austlang,true,listed,unknown,false,,pointer_only,,,
d51,Purukuri,unclassified,Australia,,,D51,-29.720394875821,144.26646237685,austlang,true,listed,unknown,false,,pointer_only,,,
d52,Thinuntu,unclassified,Australia,,,D52,-29.839282822512,146.32568318367,austlang,true,listed,unknown,false,,pointer_only,,,
d53,Kuntakuri,unclassified,Australia,,,D53,-29.29726956936,146.90787753214,austlang,true,listed,unknown,false,,pointer_only,,,
d62,Canberra language,unclassified,Australia,,,D62,-35.47495743535,148.99849573155,austlang,true,listed,unknown,false,,pointer_only,,,
d64,Northern Anaiwan,unclassified,Australia,,,D64,-30.127552320636,151.47627148348,austlang,true,listed,unknown,false,,pointer_only,,,
d67,Wadi Wadi (piangil),unclassified,Australia,,,D67,,,none,,listed,unknown,false,,pointer_only,,,
dabi1239,Dabi,Pama-Nyungan,Australia,dabi1239,,N209,-12.93,134.967,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Western-Inland Yolngu > Djinba
dadi1251,Dadi Dadi,Pama-Nyungan,Australia,dadi1251,dda,S28,-33.9470874,141.5854211,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray > Yaraldi-Keramin-Yitha > Lower Darling-Lower Lachlan
dago1245,Dagoman,Yangmanic,Australia,dago1245,dgn,N205;N38,-15.764,132.379,glottolog,false,documented,extinct,false,,pointer_only,,,Yangmanic
dang1262,Dangedl,Pama-Nyungan,Australia,dang1262,yrm,Y214,-15.1117,141.767,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Southwest Pama > Coastal Southwest Paman > Yir-Yoront
darl1243,Paakantyi,Pama-Nyungan,Australia,darl1243,drl,D12;D16;D19;D25;D47;D48;D61,-32.7021,142.695,glottolog,false,comprehensive,nearly extinct,true,105,open_resource,15,41,Pama-Nyungan > Yarli-Baagandji
dati1238,Datiwuy,Pama-Nyungan,Australia,dati1238,,N116.F,-12.7825,136.008,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Western Dhuwal-Dhuwala > Dhuwal > Nuclear Dhuwal
daun1234,Daungwurrung,Pama-Nyungan,Australia,daun1234,dgw,S37;S90,-36.96691,145.42066,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Woiwurrung-Thagungwurrung
dayi1244,Dayi,Pama-Nyungan,Australia,dayi1244,dax,N117;N118;N143.1,-13.1806,136.22,glottolog,false,documented,nearly extinct,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu
dhab1234,Dhäbitjin,Pama-Nyungan,Australia,dhab1234,,,-12.0853,134.877,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Nhangu
dhal1245,Dhalandji,Pama-Nyungan,Australia,dhal1245,dhl,W26,-22.196,114.937,glottolog,false,comprehensive,nearly extinct,true,1,open_resource,1,533.3,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Kanyara > Thalanyji-Burduna
dhal1246,Dhalwangu,Pama-Nyungan,Australia,dhal1246,,,-13.1806,136.22,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dayi
dhan1270,Dhangu,Pama-Nyungan,Australia,dhan1270,dhg,N116.N;N131;N132;N139;N147;N192;N202,-11.9493,135.752,glottolog,false,comprehensive,shifting,true,4,open_resource,8,677.7,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu
dhan1271,Dhangu-Djangu,Pama-Nyungan,Australia,dhan1271,,,-11.9493,135.752,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhangu
dhar1247,Dhargari,Pama-Nyungan,Australia,dhar1247,dhr,W21,-24.0601,114.847,glottolog,false,documented,extinct,true,117,pointer_only,,616.9,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Mantharta > Wariyangga-Dhargari
dhar1248,Dharumbal,Pama-Nyungan,Australia,dhar1248,xgm,E49,-23.307,150.593,glottolog,false,documented,extinct,true,101,pointer_only,,2657.9,Pama-Nyungan > Rockhampton-Gladstone
dhud1236,Dhudhuroa,Pama-Nyungan,Australia,dhud1236,ddr,S43;S44,-36.95881441,147.0450379,glottolog,false,documented,extinct,false,,open_resource,10,1213.4,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Eastern Victoria > Dhudhuroa-Pallanganmiddang
dhun1239,Dhungaloo,Pama-Nyungan,Australia,dhun1239,dhx,,-25.3893,151.175,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Waka-Kabic > Eastern Waka-Kabic > Gureng Gureng
dhur1239,Dhurga,Pama-Nyungan,Australia,dhur1239,dhu,S51;S52;S53;S54;S55;S56;S67,-35.412,150.134,glottolog,false,documented,extinct,true,4,pointer_only,,1900.2,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Yuin > Northern Costal Yuin
dhuw1249,Dhuwal,Pama-Nyungan,Australia,dhuw1249,duj,N116.E;N117.1;N122;N145;N149.1;N198;N199;N230,-12.7825,136.008,glottolog,false,comprehensive,shifting,true,1,live,28,232.4,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Western Dhuwal-Dhuwala
dhuw1250,Dhuwaya,Pama-Nyungan,Australia,dhuw1250,dwy,N116,-12.7825,136.008,glottolog,false,documented,not endangered,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Western Dhuwal-Dhuwala > Dhuwal
dier1241,Dieri,Pama-Nyungan,Australia,dier1241,dif,L17;L33;L35,-28.1667,138,glottolog,false,documented,moribund,true,162,pointer_only,,775,Pama-Nyungan > Karnic > Central Karnic > Western Central Karnic > Pirlatapa-Dieric > Dieric
ding1241,Dinggabal,Pama-Nyungan,Australia,ding1241,,,-28.289642,152.151281,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Inland Bandjalang > Condamine-Upper Clarence Bandjalang
